label,text,char_count,word_count,text_clean,char_count_clean,word_count_clean
spam,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,137.0,21.0,lyricalladie inviting friend reply yes see www sm ac hmmross stop send stop frnd,80,14
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,126.0,19.0,world happiest frnds never character dey best understanding difference,70,9
spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,147.0,31.0,polyphonic tone ur mob every week txt pt st tone free get txtin tell ur friend tone reply hl info,97,20
ham,Yeah just open chat and click friend lists. Then make the list. Easy as pie,75.0,15.0,yeah open chat click friend list make list easy pie,51,10
ham,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,92.0,19.0,alright tyler got minor crisis home sooner thought asap,55,9
ham,When/where do I pick you up,27.0,6.0,pick,4,1
ham,As usual u can call me ard 10 smth.,35.0,9.0,usual call ard smth,19,4
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp",118.0,23.0,new theory argument win situation loses person dont argue ur friend kick amp,76,13
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,113.0,20.0,many thing antibiotic used chest abdomen gynae infection even bone infection,76,11
ham,Poor girl can't go one day lmao,31.0,7.0,poor girl go one day lmao,25,6
ham,Or just do that 6times,22.0,5.0,time,4,1
spam,Todays Vodafone numbers ending with 4882 are selected to a receive a å£350 award. If your number matches call 09064019014 to receive your å£350 award.,150.0,25.0,today vodafone number ending selected receive award number match call receive award,83,12
ham,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,166.0,36.0,pls make note exposed also find school anyone else vomiting dog cat house let know later,88,16
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",276.0,61.0,japanese proverb one none must indian version one let none leave finally kerala version one stop none make strike,113,19
ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,171.0,36.0,sound like could lot time spent chastity device boy grin take beating like good dog going lounge nice long bath,111,20
ham,Its worse if if uses half way then stops. Its better for him to complete it.,76.0,16.0,worse us half way stop better complete,38,7
ham,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,158.0,29.0,miserable tell side effect birth control massive gut wrenching cramp first month sleep last night,97,15
ham,Send me the new number,22.0,5.0,send new number,15,3
ham,Convey my regards to him,24.0,5.0,convey regard,13,2
spam,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,132.0,21.0,want latest video handset anytime network min half price line rental reply call delivery tomorrow,97,15
ham,2 and half years i missed your friendship:-),44.0,8.0,half year missed friendship,27,4
ham,I cant pick the phone right now. Pls send a message,51.0,11.0,cant pick phone right pls send message,38,7
ham,Oh for fuck's sake she's in like tallahassee,44.0,8.0,oh fuck sake like tallahassee,29,5
ham,"Haha, that was the first person I was gonna ask",47.0,10.0,haha first person gon na ask,28,6
spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",146.0,25.0,ou guaranteed latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw mtmsgrcvd,95,16
ham,Taka lor. Wat time u wan 2 come n look 4 us?,44.0,12.0,taka lor wat time wan come look u,33,8
spam,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,134.0,25.0,free polyphonic ringtone text super get free poly tone week sn pobox nr z subscription pw,89,16
ham,\I,2.0,1.0,,0,0
ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",415.0,88.0,mean post wrote like many time ritten stuff let sit feeling time angry left hit send stop checked phone got car said sleep bored time clean fold laundry etc least make bed,171,32
spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,181.0,30.0,warner village colin farrell swat wkend warner village get free med popcorn show msg ticket kiosk valid kiosk reply sony mre film offer,135,23
ham,Will you come online today night,32.0,6.0,come online today night,23,4
ham,Then anything special?,22.0,3.0,anything special,16,2
ham,"I'm in solihull, | do you want anything?",40.0,8.0,solihull want anything,22,3
ham,Will do. Have a good day,24.0,6.0,good day,8,2
ham,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,160.0,28.0,regret inform nh made mistake never actually born please report yor local hospital terminated sorry inconvenience,113,16
ham,Love that holiday Monday feeling even if I have to go to the dentists in an hour,80.0,17.0,love holiday monday feeling even go dentist hour,48,8
ham,I am on the way to tirupur.,27.0,7.0,way tirupur,11,2
spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",155.0,32.0,goal arsenal henry liverpool henry score simple shot yard pas bergkamp give arsenal goal margin min,99,16
ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,237.0,40.0,already got flaky parent snot supposed child job support parent ride age anyway supposed support hurt unintentional hurt nonetheless,132,19
ham,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! ,134.0,25.0,took hooch walk toaday fell splat grazed knee everything stayed home see tomorrow,81,13
ham,"Just dropped em off, omw back now",33.0,7.0,dropped em omw back,19,4
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",153.0,30.0,nd time tried contact pound prize claim easy call per min bt national rate,74,14
ham,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,80.0,18.0,sitting mu waiting everyone get suite take shower,49,8
ham,Re your call,12.0,3.0,call,4,1
ham,"G says you never answer your texts, confirm/deny",48.0,8.0,say never answer text confirm deny,34,6
ham,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",148.0,33.0,common hearin wat ur day let ask something different smile today gud evng,73,13
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,156.0,32.0,hi dear call urgnt know whats problem want work problem least tell wating reply,79,14
ham,Oh yah... We never cancel leh... Haha ,38.0,7.0,oh yah never cancel leh haha,28,6
ham,We can go 4 e normal pilates after our intro...  ,49.0,10.0,go normal pilate intro,22,4
ham,Ok... Let u noe when i leave my house.,38.0,9.0,ok let noe leave house,22,5
ham,"Oh yes, why is it like torture watching england?",48.0,9.0,oh yes like torture watching england,36,6
ham,Wanna do some art?! :D,22.0,5.0,wan na art,10,3
ham,Just hopeing that wasnÛ÷t too pissed up to remember and has gone off to his sisters or something!,98.0,18.0,hopeing pissed remember gone sister something,45,6
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",159.0,32.0,got take take part wrc rally oz lucozade energy text rally le see pack lucozade co uk wrc itcould,97,19
spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",124.0,24.0,hi sexychat girl waiting text text great night chatting send stop stop service,78,13
ham,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",149.0,36.0,good morning boytoy yummy lip sexy bun think crave need,55,10
ham,Match started.india  &lt,24.0,3.0,match started india lt,22,4
ham,Once free call me sir.,22.0,5.0,free call sir,13,3
ham,Hey do you want anything to buy:),33.0,7.0,hey want anything buy,21,4
ham,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",83.0,18.0,hey babe going ever figure going new year,41,8
ham,K..k.:)congratulation ..,24.0,2.0,congratulation,14,1
ham,G wants to know where the fuck you are,38.0,9.0,want know fuck,14,3
ham,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,129.0,26.0,cancelled yeah baby well sound important understand darlin give ring later fone love kate,89,14
ham,Tomarrow i want to got to court. At  &lt,40.0,9.0,tomarrow want got court lt,26,5
ham,ÌÏ go home liao? Ask dad to pick me up at 6...,46.0,12.0,go home liao ask dad pick,25,6
ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,87.0,17.0,omg make wedding chapel frontierville get good stuff,52,8
ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",106.0,21.0,eatin lor goin back work soon mountain deer show huh watch liao nice,68,13
ham,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,95.0,14.0,check mail mailed varma kept copy regarding membership take care insha allah,76,12
ham,Wrong phone! This phone! I answer this one but assume the other is people i don't well,86.0,17.0,wrong phone phone answer one assume people well,47,8
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",107.0,22.0,anyway think secure anything lem know want drive south chill,60,10
ham,I'm already back home so no probably not,40.0,8.0,already back home probably,26,4
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed å£1000 CASH or å£2000 gift. Speak to a live operator NOW!,120.0,20.0,great news call freefone claim guaranteed cash gift speak live operator,71,11
spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",137.0,29.0,hi amy sending free phone number couple day give access adult party,67,12
ham,I am in bus on the way to calicut,33.0,9.0,bus way calicut,15,3
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,146.0,32.0,hi probably much fun get message thought id txt co im bored james farting night,79,15
ham,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,136.0,30.0,hi baby im sat bloody bus mo wont home wan na somethin later call later ortxt back jess xx,90,19
spam,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",140.0,24.0,welcome select service added benefit call specially trained advisor free mobile dialling,88,12
ham,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,100.0,20.0,lost pound since doc visit last week woot woot gon na celebrate stuffing face,77,14
ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,64.0,15.0,coming back dinner rite dad ask confirm wif,43,8
ham,Doing my masters. When will you buy a bb cos i have for sale and how's bf,73.0,17.0,master buy bb co sale bf,24,6
ham,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",146.0,30.0,ahhhh woken bad dream tho dont like right didnt know anything comedy night guess im,83,15
ham,I'm vivek:)i got call from your number.,39.0,7.0,vivek got call number,21,4
ham,Why didn't u call on your lunch?,32.0,7.0,call lunch,10,2
ham,"What i mean was i left too early to check, cos i'm working a 9-6.",65.0,15.0,mean left early check co working,32,6
ham,I want  &lt,11.0,3.0,want lt,7,2
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",152.0,36.0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care forevr goodfriend,101,19
ham,Yup ok...,9.0,2.0,yup ok,6,2
ham,I want to see your pretty pussy...,34.0,7.0,want see pretty pussy,21,4
spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,153.0,24.0,dear voucher holder next meal u use following link pc enjoy dining experiencehttp www vouch com etlp dining asp,111,19
ham,"A few people are at the game, I'm at the mall with iouri and kaila",66.0,15.0,people game mall iouri kaila,28,5
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,160.0,28.0,urgent trying contact today draw show prize guaranteed call land line claim valid hr,84,14
spam,You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill,137.0,24.0,donate unicef asian tsunami disaster support fund texting donate added next bill,80,12
ham,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,133.0,25.0,future planned tomorrow result today best present enjoy future,62,9
ham,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,125.0,30.0,cme want go ho morow wil cme got dear didnt say time,52,12
ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,132.0,25.0,supposed meet discus abt trip thought xuhui told afternoon thought go lesson,76,12
ham,Hey come online! Use msn... We are all there,44.0,9.0,hey come online use msn,23,5
ham,I'm fine. Hope you are good. Do take care.,42.0,9.0,fine hope good take care,24,5
ham,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,142.0,26.0,oops shower called hey parking garage collapsed university hospital see crazy stuff like happen,95,14
ham,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,62.0,14.0,aiyo poor thing dun wan eat bathe already,41,8
ham,Yar... I tot u knew dis would happen long ago already.,54.0,11.0,yar tot knew dis would happen long ago already,46,9
ham,You are gorgeous! keep those pix cumming :) thank you!,54.0,10.0,gorgeous keep pix cumming thank,31,5
ham,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""",56.0,11.0,boy late home father power frndship,35,6
ham,JADE ITS PAUL. Y DIDNåÕT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,90.0,22.0,jade paul txt remember barmed want talk txt,43,8
ham,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),111.0,22.0,spending new year brother family let plan meet next week ready spoiled,70,12
ham,So what u doing today?,22.0,5.0,today,5,1
ham,I said its okay. Sorry,22.0,5.0,said okay sorry,15,3
ham,Slept? I thinkThis time ( &lt,29.0,6.0,slept thinkthis time lt,23,4
ham,Networking job is there.,24.0,4.0,networking job,14,2
spam,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,138.0,22.0,goldviking inviting friend reply yes see www sm ac goldviking stop send stop frnd,81,14
ham,Dont let studying stress you out. L8r.,38.0,7.0,dont let studying stress,24,4
ham,That's y u haf 2 keep me busy...,32.0,8.0,haf keep busy,13,3
ham,No rushing. I'm not working. I'm in school so if we rush we go hungry.,70.0,15.0,rushing working school rush go hungry,37,6
ham,Which channel:-):-):):-).,25.0,2.0,channel,7,1
ham,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,96.0,19.0,telling coulda real valentine never pick nothing,48,7
spam,Phony å£350 award - Todays Voda numbers ending XXXX are selected to receive a å£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,177.0,31.0,phony award today voda number ending xxxx selected receive award match please call quoting claim code standard rate app,119,19
ham,"We made it! Eta at taunton is 12:30 as planned, hope thatÛ÷s still okday?! Good to see you! :-xx",97.0,19.0,made eta taunton planned hope still okday good see xx,53,10
ham,I'm hungry buy smth home...,27.0,5.0,hungry buy smth home,20,4
ham,\HEY KATE,9.0,2.0,hey kate,8,2
ham,My drive can only be read. I need to write,42.0,10.0,drive read need write,21,4
ham,"Just looked it up and addie goes back Monday, sucks to be her",61.0,13.0,looked addie go back monday suck,32,6
ham,Happy new year. Hope you are having a good semester,51.0,10.0,happy new year hope good semester,33,6
ham,Esplanade lor. Where else...,28.0,4.0,esplanade lor else,18,3
ham,Can you talk with me..,22.0,5.0,talk,4,1
ham,"Hmph. Go head, big baller.",26.0,5.0,hmph go head big baller,23,5
ham,Well its not like you actually called someone a punto. That woulda been worse.,78.0,14.0,well like actually called someone punto woulda worse,52,8
ham,"Nope. Since ayo travelled, he has forgotten his guy",51.0,9.0,nope since ayo travelled forgotten guy,38,6
ham,You still around? Looking to pick up later,42.0,8.0,still around looking pick later,31,5
spam,CDs 4u: Congratulations ur awarded å£500 of CD gift vouchers or å£125 gift guaranteed & Freeentry 2 å£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,169.0,26.0,cd congratulation ur awarded cd gift voucher gift guaranteed freeentry wkly draw xt music tncs www ldew com win ppmx age,120,21
ham,There's someone here that has a year  &lt,41.0,8.0,someone year lt,15,3
ham,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,81.0,18.0,guess pub im im happy pig clover whatever saying,48,9
ham,ILL B DOWN SOON,15.0,4.0,ill soon,8,2
ham,Oh k. . I will come tomorrow,28.0,7.0,oh come tomorrow,16,3
ham,Go fool dont cheat others ok,28.0,6.0,go fool dont cheat others ok,28,6
ham,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",78.0,10.0,mobile number pls sm ur mail id convey regard achan amma rakhesh qatar,70,13
ham,"By the way, 'rencontre' is to meet again. Mountains dont....",60.0,10.0,way rencontre meet mountain dont,32,5
spam,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,156.0,26.0,guaranteed cash prize claim yr prize call customer service representative pm cost,81,12
ham,U attend ur driving lesson how many times a wk n which day?,59.0,13.0,attend ur driving lesson many time wk day,41,8
ham,"Uncle G, just checking up on you. Do have a rewarding month",59.0,12.0,uncle checking rewarding month,30,4
ham,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,146.0,31.0,hello boytoy geeee missing today like send tm remind thinking loved loving kiss,79,13
ham,I think the other two still need to get cash but we can def be ready by 9,73.0,18.0,think two still need get cash def ready,39,8
ham,Hey gals...U all wanna meet 4 dinner at nÌÂte? ,47.0,9.0,hey gal wan na meet dinner te,29,7
spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,154.0,22.0,dear xxxxxxx invited xchat final attempt contact txt chat msgrcvdhg suite land row hl ldn yr,92,16
ham,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,152.0,38.0,babe talking think good boy missing love,40,7
ham,Great! How is the office today?,31.0,6.0,great office today,18,3
ham,"It's cool, we can last a little while. Getting more any time soon?",66.0,13.0,cool last little getting time soon,34,6
ham,:-( sad puppy noise,19.0,4.0,sad puppy noise,15,3
ham,Yes its possible but dint try. Pls dont tell to any one k,57.0,13.0,yes possible dint try pls dont tell one,39,8
ham,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,100.0,19.0,anyway holla whenever around need excuse go creep people sarasota,65,10
ham,Where you. What happen,22.0,4.0,happen,6,1
ham,I was gonna ask you lol but i think its at 7,44.0,12.0,gon na ask lol think,20,5
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,146.0,22.0,ur cash balance currently pound maximize ur cash send go meg cc hg suite land row hl,84,17
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,133.0,17.0,private account statement show un redeemed point call identifier code xx expires,80,12
ham,Go chase after her and run her over while she's crossing the street,67.0,13.0,go chase run crossing street,28,5
spam,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),126.0,21.0,like tell deepest darkest fantasy call min stop text call nat rate,66,12
ham,Is there coming friday is leave for pongal?do you get any news from your work place.,84.0,16.0,coming friday leave pongal get news work place,46,8
ham,Hey... Very inconvenient for your sis a not huh?,48.0,9.0,hey inconvenient si huh,23,4
ham,Ok i vl..do u know i got adsense approved..,43.0,9.0,ok vl know got adsense approved,31,6
ham,"* Was really good to see you the other day dudette, been missing you!",69.0,14.0,really good see day dudette missing,35,6
ham,I want to go to perumbavoor,27.0,6.0,want go perumbavoor,19,3
ham,How many times i told in the stage all use to laugh. You not listen aha.,72.0,16.0,many time told stage use laugh listen aha,41,8
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,149.0,27.0,believe true incredible txts reply learn truly amazing thing blow mind fwd txt,78,13
ham,(You didn't hear it from me),28.0,6.0,hear,4,1
ham,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,133.0,28.0,thanks talk saturday dear cherish brother role model,52,8
ham,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,98.0,21.0,pls clarify back open return ticket preponed go back kerala,59,10
spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,135.0,22.0,natalie inviting friend reply yes see www sm ac natalie stop send stop frnd,75,14
ham,She ran off with a younger man. we will make pretty babies together :),70.0,14.0,ran younger man make pretty baby together,41,7
spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,109.0,19.0,jamster get free wallpaper text heart apply need help call,58,10
ham,O ic lol. Should play 9 doors sometime yo,41.0,9.0,ic lol play door sometime yo,28,6
ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",111.0,27.0,dunno dad said coming home bring u lunch yup go lor call reach school lor,73,15
ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",97.0,18.0,sent jd customer service cum account executive ur mail id detail contact u,74,13
ham,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,89.0,18.0,desire going doctor liver get bit stylish get ur hair managed thats,67,12
ham,Hmmm.still we dont have opener?,31.0,5.0,hmmm still dont opener,22,4
ham,Yeah so basically any time next week you can get away from your mom &amp,72.0,15.0,yeah basically time next week get away mom amp,46,9
ham,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM",143.0,28.0,edison rightly said fool ask question wise man answer know u speechless viva gm,79,14
ham,I will vote for wherever my heart guides me,43.0,9.0,vote wherever heart guide,25,4
ham,With my sis lor... We juz watched italian job.,46.0,9.0,si lor juz watched italian job,30,6
ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",111.0,23.0,tick tick tick could die loneliness know pout stomp foot need,61,11
ham,Lmao you know me so well...,27.0,6.0,lmao know well,14,3
spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,159.0,24.0,double min double txt price linerental latest orange bluetooth mobile call mobileupd latest offer call optout lf,112,17
ham,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,175.0,34.0,train back northampton afraid staying skyving today ho ho around wednesday though fancy comedy club week way,108,17
ham,Goodnight da thangam I really miss u dear.,42.0,8.0,goodnight da thangam really miss dear,37,6
ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,138.0,27.0,hey next sun basic yoga course bugis go pilate intro next sat tell time free,76,15
ham,"Geeeee ... Your internet is really bad today, eh ?",50.0,10.0,geeeee internet really bad today eh,35,6
spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,145.0,24.0,free video camera phone half price line rental mths cross ntwk min txts call mobileupd call optout,98,17
ham,I think i am disturbing her da,30.0,7.0,think disturbing da,19,3
ham,"Sorry, I'll call you  later. I am in meeting sir.",49.0,10.0,sorry call later meeting sir,28,5
ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,91.0,19.0,havent stuck orchard dad car going dinner leh free tonight,58,10
ham,Ok i also wan 2 watch e 9 pm show...,36.0,10.0,ok also wan watch pm show,25,6
ham,I dunno lei... Like dun haf...,30.0,6.0,dunno lei like dun haf,22,5
ham,But your brother transfered only  &lt,37.0,6.0,brother transfered lt,21,3
ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,119.0,22.0,call later afternoon onwords mtnl service get problem south mumbai hear cann listen,83,13
spam,83039 62735=å£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,132.0,19.0,uk break accommodationvouchers term condition apply claim mustprovide claim number,82,10
ham,Talk to g and x about that,26.0,7.0,talk,4,1
ham,Hai dear friends... This is my new &amp,39.0,8.0,hai dear friend new amp,23,5
spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,160.0,31.0,alfie moon child need song ur mob tell ur txt tone charity nokias poly charity polys zed profit charity,103,19
ham,As in different styles?,23.0,4.0,different style,15,2
spam,WIN a å£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 å£1.50perweeksub.,137.0,20.0,win shopping spree every week starting play text store skilgme tscs winawk age perweeksub,89,14
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,53.0,6.0,gud ni dear slp well take care swt dream muah,45,10
ham,I want to sent  &lt,19.0,5.0,want sent lt,12,3
spam,"This is the 2nd attempt to contract U, you have won this weeks top prize of either å£1000 cash or å£200 prize. Just call 09066361921",132.0,25.0,nd attempt contract week top prize either cash prize call,57,10
ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol",62.0,11.0,well glad find totally disagreeable lol,39,6
ham,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",74.0,17.0,guy flash go call call madam take care oh,41,9
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,158.0,28.0,want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call,100,15
ham,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,93.0,20.0,mark work tomorrow get work house meet afterwards,49,8
ham,\Keep ur problems in ur heart,29.0,6.0,keep ur problem ur heart,24,5
ham,"Yeah, give me a call if you've got a minute",43.0,10.0,yeah give call got minute,25,5
ham,\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS åÐ FUCKINNICE!SELFISH,119.0,13.0,hi babe uawake feellikw shit justfound via aletter thatmum gotmarried thnov behind ourbacks fuckinnice selfish,110,15
